Nome_IMG;Latitude;;;Lat_decimal;Longitude;;;Lon_decimal;Alt (m);X (m);Y (m);Z (m);Roll;Pitch;Yaw;
DJI_0360.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.2;
DJI_0361.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.2;
DJI_0362.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.3;
DJI_0363.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.1;
DJI_0364.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-89.9 ;-171.1;
DJI_0365.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.8;
DJI_0366.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.8;
DJI_0367.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.8;
DJI_0368.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.8;
DJI_0369.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-89.9 ;-170.8;
DJI_0370.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.1;
DJI_0371.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.0;
DJI_0372.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.3;
DJI_0373.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.8;
DJI_0374.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.7;
DJI_0375.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.4;
DJI_0376.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.4;
DJI_0377.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.2;
DJI_0378.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.2;
DJI_0379.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.1;
DJI_0380.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.0;
DJI_0381.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0382.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.0;
DJI_0383.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0384.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0385.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0386.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0387.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.8;
DJI_0388.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.8;
DJI_0389.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.8;
DJI_0390.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0391.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0392.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.8;
DJI_0393.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0394.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0395.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.8;
DJI_0396.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.8;
DJI_0397.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.2;
DJI_0398.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0399.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0400.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.0;
DJI_0401.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.5;
DJI_0402.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.4;
DJI_0403.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.3;
DJI_0404.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.3;
DJI_0405.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.3;
DJI_0406.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.2;
DJI_0407.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.2;
DJI_0408.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.2;
DJI_0409.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-89.9 ;-171.2;
DJI_0410.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.2;
DJI_0411.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.2;
DJI_0412.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0413.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0414.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.8;
DJI_0415.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.8;
DJI_0416.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0417.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.8;
DJI_0418.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.8;
DJI_0419.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0420.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0421.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0422.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0423.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-89.9 ;-170.9;
DJI_0424.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.2;
DJI_0425.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.8;
DJI_0426.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.0;
DJI_0427.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-89.9 ;-169.7;
DJI_0428.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.1;
DJI_0429.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.2;
DJI_0430.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-89.9 ;-171.0;
DJI_0431.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.0;
DJI_0432.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.8;
DJI_0433.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0434.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0435.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-89.9 ;-171.0;
DJI_0436.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.0;
DJI_0437.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.0;
DJI_0438.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.0;
DJI_0439.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.0;
DJI_0440.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.0;
DJI_0441.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0442.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0443.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0444.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0445.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.7;
DJI_0446.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.7;
DJI_0447.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.7;
DJI_0448.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.7;
DJI_0449.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.6;
DJI_0450.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.6;
DJI_0451.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.2;
DJI_0452.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.3;
DJI_0453.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.2;
DJI_0454.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.1;
DJI_0455.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.6;
DJI_0456.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.3;
DJI_0457.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.3;
DJI_0458.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.3;
DJI_0459.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.3;
DJI_0460.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.2;
DJI_0461.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.3;
DJI_0462.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.3;
DJI_0463.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.2;
DJI_0464.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.1;
DJI_0465.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.0;
DJI_0466.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-89.9 ;-171.0;
DJI_0467.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.0;
DJI_0468.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0469.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.0;
DJI_0470.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.0;
DJI_0471.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.0;
DJI_0472.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-171.2;
DJI_0473.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-89.9 ;-171.1;
DJI_0474.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0475.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.8;
DJI_0476.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.9;
DJI_0477.JPG;;;;0.00000000 ;;;;0.00000000 ;;-5216359.806 ;-2505507.184 ;-100;0.0 ;-90.0 ;-170.8;
